"CLIENT_ISO_CODE","CITY","ZIPCODE","LONGITUDE","LATITUDE","id_cp"
"GB","london","UB1 3QG",-0.3663,51.5144,1252671
"US","Alexandria","22308",-77.0604,38.7316,1252672
"IT","Montegrino Valtravaglia","21010",8.7683,46.0367,1252673
"IT","borgo san dalmazzo","12011",7.5033,44.3433,1252674
"NL","Arnhem","6833 LW",5.9246,51.9634,1252675
"IT","GIOIA TAURO","89013",15.8975,38.4251,1252676
"GB","Sidcup","DA15 8RE",0.0896,51.4498,1252677
"IE","Naas","w91pek6",-6.6669,53.2158,1252678
"CA","Tsawwassen","V4M0E1",-123.0818,49.018,1252679
"GB","Croydon","CR0 2DQ",-0.0883,51.3872,1252680
"CA","Burnaby","V3N5E4",-122.9585,49.2096,1252681
"US","Miami","33146",-80.2728,25.7205,1252682
"US","Miami Lakes","33014",-80.3063,25.8963,1252683
"FR","St Martin de valgalgues","30520",4.082,44.1631,1252684
"MX","Culiacan","80050",-107.4752,24.8637,1252685
"CA","Thornhill","L4J3A9",-79.4382,43.8014,1252686
"FR","GARCHES","92380",2.1823,48.8423,1252687
"PL","WARSZAWA","04-667",21.1338,52.2132,1252688
"US","Oakland","94603",-122.171,37.7402,1252689
"GB","SWANSEA","SA3 4UD",-4.0163,51.5756,1252690
"GB","Birmingham","B17 9NR",-1.9468,52.4598,1252691
"NL","'S-GRAVENHAGE","2515 NA",4.3157,52.0726,1252692
"HU","Budapest","1029",19.0404,47.4984,1252693
"PT","Redondo","7170-026",-7.5471,38.6487,1252694
"CA","Burnaby","V5A2E8",-122.9406,49.2495,1252695
"US","Summerville","29486",-80.1756,33.0185,1252696
"BE","Héron","4217",5.0977,50.5473,1252697
"ES","Cabra U","14940",-4.4594,37.4908,1252698
"NL","Rotterdam","3031 WE",4.485,51.9276,1252699
"GB","Manchester","M27 5RA",-2.3479,53.5002,1252700
"MX","Ciudad de México","13400",-99.0014,19.2893,1252701
"GB","London","N17 9QZ",-0.0604,51.5902,1252702
"PL","Łódź","93-535",19.4552,51.7248,1252703
"ES","Nàquera","46119",-0.4219,39.6407,1252704
"NL","Amsterdam","1059 XX",4.8483,52.3505,1252705
"CA","VICTORIA","V9B6M9",-123.4737,48.453,1252706
"DE","Berlin","12169",13.3435,52.4548,1252707
"IT","Casalnoceto","15052",8.9838,44.9133,1252708
"FR","ST GERVAIS","95420",1.7706,49.1706,1252709
"ES","El Palmar de Troya","41719",-5.8037,37.0592,1252710
"IN","Mumbai","400034",72.85,19.0167,1252711
"GB","Johnstone","PA5 0PF",-4.5357,55.822,1252712
"AT","Wolfurt","6922",9.75,47.4667,1252713
"GB","London","NW9 4DE",-0.2452,51.5939,1252714
"CA","WINNIPEG","R3T0P8",-97.1792,49.8203,1252715
"US","Virginia","55792",-92.5285,47.5371,1252716
"BE","PROFONDEVILLE","5170",4.8214,50.3661,1252717
"NL","Echt","6102 VS",5.8844,51.088,1252718
"IT","vercelli","13100",8.4992,45.3126,1252719
"GB","Barnsley","S74 0JL",-1.4294,53.507,1252720
"FI","Tuusula","05400",24.9646,60.5505,1252721
"PT","Lisboa","1500-197",-9.1333,38.7167,1252722
"NL","Apeldoorn","7331 NS",5.9771,52.1938,1252723
"PL","Zbąszyń","64-360",15.974,52.2343,1252724
"NL","Veldhoven","5508 LR",5.3914,51.432,1252725
"DE","Ober-Mörlen","61239",8.6909,50.3735,1252726
"US","valley village","91607",-118.3989,34.1672,1252727
"DE","Rheinhausen","79365",7.7109,48.2266,1252728
"FR","Plouguernével","22110",-3.3953,48.2229,1252729
"DE","WÜRSELEN","52146",6.1347,50.8181,1252730
"NL","Amsterdam","1058 JW",4.8506,52.3531,1252731
"PT","Ericeira","2655-272",-9.4156,38.9627,1252732
"GB","BRISTOL","BS34 5FU",-2.5752,51.5285,1252733
"GB","London","NW6 4JY",-0.1953,51.5425,1252734
"GB","London","SW19 2NX",-0.1778,51.4177,1252735
"TR","Kayseri","38700",36.2653,38.7058,1252736
"DE","ROSTOCK","18107",12.0325,54.1436,1252737
"BE","ATH","7800",3.778,50.6294,1252738
"NL","MAARSSEN","3605 VP",5.0335,52.1315,1252739
"GB","London","TN14 7AJ",0.1461,51.3397,1252740
"GB","Portsmouth","PO2 0QU",-1.0674,50.8222,1252741
"SE","Stockholm","11321",18.0649,59.3326,1252742
"US","Lake Stevens","98258",-122.0672,48.0171,1252743
"GB","BIRMINGHAM","B28 8HG",-1.8544,52.4346,1252744
"GB","NEWCASTLE UPON TYNE","NE20 9PL",-1.7624,55.0408,1252745
"GB","Whyteleafe, Surrey","CR3 0GE",-0.0755,51.3038,1252746
"US","Clinton","08809",-74.9088,40.6412,1252747
"NL","Amsterdam","1058 kx",4.8497,52.3522,1252748
"IE","COBH","P24 FY29",-8.2992,51.8572,1252749
